Wavelength (nm)	Reflectance
1857	0.0582325
1858	0.0581815
1859	0.0581306
1860	0.0580798
1861	0.0580263
1862	0.0579727
1863	0.0579193
1864	0.0578659
1865	0.0578126
1866	0.0577593
1867	0.0577061
1868	0.057653
1869	0.0575999
1870	0.0575469
1871	0.0574967
1872	0.0574465
1873	0.0573964
1874	0.0573464
1875	0.0572964
1876	0.0572465
1877	0.0571966
1878	0.0571468
1879	0.057097
1880	0.0570473
1881	0.0569976
1882	0.056948
1883	0.0568985
1884	0.056849
1885	0.0567996
1886	0.0567502
1887	0.0567008
1888	0.0566515
1889	0.0566023
1890	0.0565531
1891	0.0565013
1892	0.0564495
1893	0.0563977
1894	0.0563461
1895	0.0562944
1896	0.0562429
1897	0.0561914
1898	0.0561399
1899	0.0560885
1900	0.0560372
1901	0.0559886
1902	0.0559401
1903	0.0558916
1904	0.0558432
1905	0.0557948
1906	0.0557465
1907	0.0556983
1908	0.0556501
1909	0.0556019
1910	0.0555538
1911	0.0555031
1912	0.0554524
1913	0.0554018
1914	0.0553512
1915	0.0553007
1916	0.0552502
1917	0.0551998
1918	0.0551495
1919	0.0550992
1920	0.055049
1921	0.0550015
1922	0.054954
1923	0.0549066
1924	0.0548592
1925	0.0548119
1926	0.0547647
1927	0.0547175
1928	0.0546703
1929	0.0546232
1930	0.0545762
1931	0.0545266
1932	0.054477
1933	0.0544274
1934	0.0543779
1935	0.0543285
1936	0.0542792
1937	0.0542298
1938	0.0541806
1939	0.0541314
1940	0.0540822
1941	0.0540357
1942	0.0539893
1943	0.053943
1944	0.0538966
1945	0.0538504
1946	0.0538042
1947	0.053758
1948	0.0537119
1949	0.0536658
1950	0.0536198
1951	0.0535738
1952	0.0535279
1953	0.0534821
1954	0.0534362
1955	0.0533905
1956	0.0533448
1957	0.0532991
1958	0.0532535
1959	0.0532079
1960	0.0531624
1961	0.0531143
1962	0.0530663
1963	0.0530184
1964	0.0529705
1965	0.0529226
1966	0.0528748
1967	0.0528271
1968	0.0527794
1969	0.0527317
1970	0.0526842
1971	0.0526392
1972	0.0525943
1973	0.0525494
1974	0.0525046
1975	0.0524599
1976	0.0524151
1977	0.0523705
1978	0.0523259
1979	0.0522813
1980	0.0522368
1981	0.0521897
1982	0.0521428
1983	0.0520958
1984	0.052049
1985	0.0520021
1986	0.0519554
1987	0.0519087
1988	0.051862
1989	0.0518154
1990	0.0517688
1991	0.0517249
1992	0.0516809
1993	0.0516371
1994	0.0515932
1995	0.0515494
1996	0.0515057
1997	0.051462
1998	0.0514184
1999	0.0513748
2000	0.0513312
