Wavelength (nm)	Reflectance
1863	0.4949683
1864	0.4958635
1865	0.4967571
1866	0.4976488
1867	0.4985389
1868	0.4994271
1869	0.5003137
1870	0.5011984
1871	0.5020814
1872	0.5029625
1873	0.5038419
1874	0.5047194
1875	0.5055952
1876	0.5064691
1877	0.5073412
1878	0.5082115
1879	0.5090799
1880	0.5099465
1881	0.5108113
1882	0.5116742
1883	0.5125352
1884	0.5133945
1885	0.5142518
1886	0.5151073
1887	0.5159609
1888	0.5168127
1889	0.5176625
1890	0.5185105
1891	0.5193566
1892	0.5202008
1893	0.5210431
1894	0.5218834
1895	0.5227219
1896	0.5235585
1897	0.5243932
1898	0.5252259
1899	0.5260568
1900	0.5268857
1901	0.5277127
1902	0.5285378
1903	0.529361
1904	0.5301822
1905	0.5310015
1906	0.5318188
1907	0.5326342
1908	0.5334478
1909	0.5342593
1910	0.5350688
1911	0.5358764
1912	0.5366821
1913	0.5374859
1914	0.5382877
1915	0.5390875
1916	0.5398853
1917	0.5406814
1918	0.5414753
1919	0.5422673
1920	0.5430573
1921	0.5438456
1922	0.5446317
1923	0.5454158
1924	0.546198
1925	0.5469782
1926	0.5477566
1927	0.5485329
1928	0.5493072
1929	0.5500796
1930	0.5508502
1931	0.5516186
1932	0.5523851
1933	0.5531496
1934	0.5539123
1935	0.5546729
1936	0.5554315
1937	0.5561882
1938	0.556943
1939	0.5576957
1940	0.5584465
1941	0.5591953
1942	0.5599422
1943	0.5606872
1944	0.5614301
1945	0.5621711
1946	0.5629101
1947	0.5636473
1948	0.5643824
1949	0.5651156
1950	0.5658468
1951	0.5665761
1952	0.5673034
1953	0.5680288
1954	0.5687522
1955	0.5694738
1956	0.5701933
1957	0.5709108
1958	0.5716264
1959	0.5723401
1960	0.573052
1961	0.5737618
1962	0.5744697
1963	0.5751756
1964	0.5758798
1965	0.5765818
1966	0.577282
1967	0.5779802
1968	0.5786766
1969	0.579371
1970	0.5800635
1971	0.580754
1972	0.5814427
1973	0.5821295
1974	0.5828143
1975	0.5834972
1976	0.5841782
1977	0.5848575
1978	0.5855347
1979	0.58621
1980	0.5868834
1981	0.587555
1982	0.5882247
1983	0.5888924
1984	0.5895583
1985	0.5902224
1986	0.5908845
1987	0.5915447
1988	0.5922031
1989	0.5928596
1990	0.5935143
1991	0.5941671
1992	0.594818
1993	0.595467
1994	0.5961144
1995	0.5967597
1996	0.5974032
1997	0.5980448
1998	0.5986848
1999	0.5993228
2000	0.5999589
